id,comment_text,toxic,obscene
1aded7f096fd21df,"I Dream of Jesus ==   
    
Why did you feel the need to revert my SOURCED edit in the I Dream of Jesus article? You may think that you have some kind of ownership over the content of this article, but you are sadly mistaken. I suggest that in the future, you keep your hands off of the LEGITIMATE edits to articles which you have also made contributions to. If you continue to be an asshole and revert edits without just cause, you will be reported to Wikipedia! 24.168.117.85   

 You are nothing but an asshole, Mr. Ctjf83. Why don't you go fuck yourself, you self-righteous dick head? Oh, and I almost forgot to mention... LEAVE MY MOTHERFUCKING EDITS ALONE! 24.168.117.85   

==",1,1
341dd531dbacc48b,"Maybe the problem is that the article in its current state seems to discuss its subject mostly from a feminist perspective, rather than that there is any specific problem with the inclusion of the section about a feminist perspective on it? In other words, maybe you need to focus on finding, and adding, reliable sources for aspects other than the feminist perspective.  (talk)",0,0
e374a9d94eb15346,"Draganparis case 

You may remember I protested (not threatened you, as some claim) for one deletion of my text and I excused me later when you warned me to be an administrator (nothing showed to me before that you were an administrator though). Would you help now solve some defamation problem please? Thank you very much.  

Hello.  This message is being sent to inform you that there currently is a discussion at Wikipedia:Administrators' noticeboard/Incidents regarding an issue with which you may have been involved.  .}}   Thank you.",0,0
c5280cde702e69a2,"So apparently an inability to read can make you a Wiki mod? 

Pretty much what it says in the header. You revert back all my edits despite my declared reasons? Okay, the first one was out of line, but all of them? Can't you be bothered to read? Hell, you're already spending your life being the gestapo for a website you're not even paid to maintain, so what's a few more seconds of reading? Or are you one of those liberals who decides socialism is enough for everyone because they figure everyone is more stupid than them? God, stupid liberals are the cancer of America. Douche. Learn to read.",1,0
9710fa311421dd35,"Urgent help Gina philips fansite link 

Hi there,

ive been trying to add a link to my fansite its the only one of gina philips on the internet and is listed no 5 in the google search engine so its very popular.

everytime i try to add a link it gets deleted im new to wiki and would appreciate very much if you could add a link.

www.geocities.com/theginaphilipswebsite

many thanks my friend
martin",0,0
9186105b8faea676,You VIOLATED 1 revert rule (for this page) and you made offensive remarks agains me. Your bias is very transparent. Shame on you Mr Connolley! Please self revert.,1,0
eba5767e0d10f81e,"That would be a good idea, this way I could check to see if Anon is placing more cw material into the article. But I would have to insist that all current info be erased due to all the cw violations.  16:44, Jan 30, 2005 (UTC)",0,0
328f07747cd9e0dd,"OK, when I get around to it, I'll edit at least the first 2 grafs.",0,0
e90e66fd37ccdd28,"Let me respond again.

I usually get a l lot of negative reaction when I introduce something with which lay readers are not familiar. 

I don’t have a pro-dictator bias. It just seems like that because I’m correcting articles that were already one-sided. History's not a pros and cons analysis anyway. Historians want to know why and how. 

Also, I don’t use one explanatory model (like Marxism, World Systems Theory, Dependency Theory, Modernization Theory, etc.) solely. I don’t keep my mind closed to one interpretation. 

If an article chronicles any facts, I leave them if they’re accurate. But they must be explained in a context. Statements like ‘he’s an authoritarian dictator bent on staying in power at all cost rejected by the international community’ will go in favor of statements like ‘because of his controversial policies he’s been ejected from the Commonwealth at Britain’s behest'. 

If an article mentions that Mugabe has been seizing white-owned farms it must also mention that 4,500 white farmers own 70% in the land in a country of 13 million. The article must also explain why land reform is a touted goal in the Third World. To many, that unacceptable because that's pro-Mugabe POVing. But quoting anti-Mugabe insults by as many famous people as possible is possible because it's a fact that they said those things. 

Some can’t tolerate that. To them, Mugabe persecutes homosexuals; he’s a racist; he subverts democracy; he cracks down against NGOs; he rigs elections; he’s unmitigated evil; and he does that because he’s evil. 

There are not that many social historians who would accept such simplistic, sweeping conclusions based on superficialities.",0,0
a2c59f0c5ca3dc89,"hello wikipedia lover 

go fuckyourself",1,1
c7064d138a43f34e,"I agree with the criticisms above. Why is 100 million better than 104 million? 4 million is quite a sizeable amount, and more records than other artists even hope to achieve. I believe that it has sufficiently been rounded already, and it is simply inconsistent to have one figure on the Thriller page and another here. I suggest we keep 104 million.",0,0
b61a14ec65ab5800,this fucking wikipedia forever,1,1
58c987cd3e1f50d6,"""Just to put you in the picture, Trident13: the tone is nothing unusual for Dingley. He's got a long history. Being sarcastic/patronizing/abusive/contemptuous makes him feel good. He does it a lot. Funny thing is though, when he decides he's a victim of it he runs, crying like a toddler who's just dropped his ice-cream, to the """"notice board"""", demanding people be banned. He's always telling others how to behave, but he doesn't think the rules apply to him. Self-esteem problems. He won't read WP:AGF, of course, because, as you've probably noticed, he already knows everything. Take no notice of the sad fucker.

""",1,1
f67b3767740afd66,"Talkback 

This is your 12th RfA question. 103.6.159.179",0,0
531be8284e1cb911,"Disruptive Edits 

 Please stop your disruptive editing, such as the edit you made to Camden, NJ. If your vandalism continues, you will be blocked from editing Wikipedia.  ",0,0
8db84699711f4888,"I agree with you about GraemeL's intentions.  He is a revert nazi and wikipedia has a way of protecting against this.  Report him to the WP:3RR Three-revert-rule notice board. -Posted by:  

 Report The Revert Nazi 

GraemeL has shown himself/herself to be a revert nazi.  This is unacceptable on a site that is made by it's users and not it's admins.  If you feel you have been unjustly reverted more than 3 times over a 24 hour period please report him/her to the three-revert-noticeboard, WP:3RR.  It is time to take back what is ours!",0,0
d4ec7d9d2a38c6eb,"I disagree. I still have major problems with the article. Just to double-check, am I allowed to even comment on the facts in the talk page? If not, then I'll leave. I don't want to give Will, SlimVirgin, Snowspinner, et. al another excuse to block me.",0,0
bea1298f6cf3b49c,You don't know the half of it.  See Wikipedia:Requests for checkuser/Case/DavidYork71.  Happy reading! .talk.contribs,0,0
4e262e5fa33bc4c3,Note  interesting animal on http://en.wikipedia.org/wiki/Image:Hieroglyphs_from_the_tomb_of_Seti_I.jpg - the one under the vulture on the left.,0,0
0cfac55cd259ea1a,fock you barack obama,1,1
ef7752a5ef3f3ede,"This is a dispute at Raspberry Pi, so I have corrected the name of the article in the last user's message. See WP:AN3#User:121.72.121.67 reported by User:Guy Macon (Result: ). There may still be time for you to avoid a block from Wikipedia if you respond there and agree to stop edit warring. Thank you,",0,0
998b954d00f1aca3,"WTF 

wat the fuck u think your doing, deleting my work, i have had just about enough of ppl like you now FUCK OFF!!!!",1,1
57552622bdef8d5a,"""

 Hey there faggot  

I see you don't like no queero-sexual stuff on your gay icon talkpage to Fred """"I like it in the ass, now I hate myself and the world for it"""" Phelps. Well just so you know I read the BLP page and there is nothing on there that suggests I can't paraphrase what's in the source. The woman claimed his overt hatred of homosexuality, like your own denial to giving it up to Bubba, demonstrates the """"the lady doth protest too much"""". Nevertheless being a barely intelligent inbred southerner you scream """"BLP vio"""" throw your little manicured hands in the air and delete: oh what a prissy queen you are. I see you've been blocked for edit warring - what a nobody IRL you must be!

BTW just so you know - cos I might be smarter than you on my worst day - editing my comments is a violation of WP:TALK because I was paraphrasing the source's assertions not my own. Secondly like every whiny fag cocksucker on this site, when it comes down to it, all you did was take a sanctimonious tone to hide the fact you're really just got a WP:IDL boner. But hey as a redneck you're already denying it to yourself any hows! Have a nice day y'all! 86.176.8.4  """,1,1
542d193eb88e8688,"You are an open source patent buster. You attacked the Collins patents FIRST, right?. You are one idiot of many. You are worthless. I meant everything I said. go to hell.",1,0
3829ced6cc355ef0,"It doesn't mean any thing leaving in those Wilayas isn't being a Kabylian. Here we are talking about the ethnic group not the cultural group (the black Kabylians are definitely of Maraboutic origins). I'm pretty sure there is not 9 million white kabylian out there. The stats i gave are referenced, you shouldn't take off referenced content. Just add other references. I'm putting it back.
 Could you give me the reasons of you undoing my others edits?",0,0
24931fbdb6676581,{{unblock|I am a misunderstood genius who is being blocked by mentally retarded transmidgetards. I hope that by running for president I will be able to fire you all. (Accountin4Taste can go to heck),1,0
6ce2e482eb5331bf,I finally refuted 's lies and nonsenses here 72.75.24.245,0,0
bb945aa4c63b1b60,You love the devil and worship him.,1,0
cc3eee5f8a86ab7f,"A pattern of multiple correlated genes isn't 'essentialist'. The term hearkens to the notion of the Platonic ideal that some single quality defines groups. It's one of the standard strawman arguments against human races ('no gene for race', 'racial essence'), and as such its ambiguity and polemic sense is not helpful here. Perhaps if you reference Morning's definition of 'essentialist' and that she demontrates biologists fit the description in their view of human race we may have something to go with. Individuals of a race do not carry an 'essence' (neither do coyotes), thet exhibit similar genetic patterns. 27.1.214.45",0,0
c6ab1c7330399972,"""

 Wikipedia:Requests for arbitration/Macedonia 2 

This arbitration case has been closed and the final decision is available at the link above.
All editors on Macedonia-related articles are directed to get the advice of neutral parties via means such as outside opinions and Geopolitical ethnic and religious conflicts noticeboard (WP:ECCN), especially since there are significant problems in reaching consensus.
All articles related to Macedonia (defined as any article that could be reasonably construed as being related to Macedonia, Macedonia nationalism, Greece related articles that mention Macedonia, and other articles in which how Macedonia will be referred to is an issue) fall under 1RR whenever the dispute over naming is concerned.  Editors enforcing a case where a binding Stalemate resolution has been found are exempt from 1RR.
The following users have been banned from Wikipedia  one year, one year, and six months .
The following users have been topic-banned from Macedonia-related articles and their talk pages, as defined in All related articles under 1RR: indefinitely, indefinitely, one year and, one year.
The Committee takes note that  has resigned his administrator status while this case was pending, but also notes that he is desysopped as a result of the above case. ChrisO may obtain the tools back via the usual means or by request to the Arbitration Committee.
 is strongly admonished for displaying a long pattern of incivil, rude, offensive, and insulting behavior towards other editors and failure to address the community's concerns in this regard. Because of this Future Perfect at Sunrise is subject to an editing restriction for one year, and is desysopped for three months as a consequence of poor user conduct and misuse of administrative tools. After three months, his administrator access will be automatically restored.
Single-purpose accounts are strongly advised to edit in accordance with WP:SPA and other Wikipedia policies. Diversifying one's topics of interest is also encouraged.
Abuse filter 119, as currently configured, logs all changes involving the word """"Macedonia"""" but does not block any edits. The community is strongly advised to consider adding a new abuse filter criterion; any instances of changing the word """"Macedonia"""" to """"FYROM"""" (the five-letter acronym, not the full phrase) shall be prevented. 
Within seven days of the closure of this case, a discussion is to be opened to consider the preferred current and historical names for the four entities known as Macedonia. The discussion will end one month after it is opened.

On behalf of the Arbitration Committee,  talk 

Discuss this""",0,0
c07b8aa67b1c95b1,"It actually wouldn't be too hard to adjust, it's merely a matter of moving the teams around to the correct division table.",0,0
9ba661cee540a505,............. p u suck,1,1
03b8698c5d3a31bb,"Guess What?!?! 

your retarded!",1,0
accee388524885c6,"YOU CAN'T STOP ME! YOU ACCUSE ME OF VANDALISM? I'LL VANDALIZE YOUR FACE, BITCH!",1,1
d77306ecb47a0555,"Purpose phrases ==
 A linguistic source about purpose phrases and purpose clause.   

==",0,0
fe437dedbb51f3e9,"How am I not blocked by now? There were serval vandalism investigations, sock puppeting investigations, and arsen investigations is my name cleared on The list of: 'Potential Sock Puppets' cause I know I'm on that list.

Can you suck my dick?",1,1
ff6892993121ba81,"Again, not half-jokingly: how do I remove the picture of this drugged/fucked up face of a CIA analyst staring at me from the top of each page I open?",1,1
b8d3d0888309885e,"Health benefits argument out of place  

This Line doesn't make sense. Most of these juice bars offer freshly made fruit juices, claiming that fresh juice is healthier. The rationale for this claim is that once the fruit has been juiced, its antioxidants start to react with oxygen, which is a free radical, and so lose their health benefit. Did they mean it loses any harmful effects and that is why juice is so good?",0,0
c65d254db5e73a2e,"Candle Jack 

I didn't mean to do that for real. I cut off the page to see what it would look like for myself. I meant to hit preview and saved it by accident. I fixed it though, sorry! X_x;;;;",0,0
5ed06ca268989aae,"""
From the Ordering Information screen in the full version """"Composer Kenny Chou created OMF's sound track in Future Crew's Scream Tracker 3.0."""" Not sure how you'd cite that, but there it is.   """,0,0
0ae8f0f6cf10b81f,"You know what you guys don't care about history., You wikipedia corrupted piles of shit can burn. I will contribute to better sources. Being blocked because you guys are filthy. Most if not almost whole pages of articles are not even in consensus, and factual links except some linked to nothing of significance is accepted.",1,1
0d87768c543afaed,I am trying to put up a page about my hobby.,0,0
13194bfc986bb90b,"Comodo EasyVPN
Comodo EasyVPN is now called Comodo Unite. Source here: http://www.comodo.com/home/email-security/vpn-access.php",0,0
a2f6f3485e7653be,"We have also removed from wikio the account and pages produced by the user matucana, this user is blcklisted on our side. Then he will have no more reason to put again links on wikipedia, as its pages are no more existing.
82.229.14.44  Christophe",0,0
615ddd0785f544ff,"""
 That's because there are none. When the straights look over and say, """"Oh cool, it's a dentist having a midlife crisis"""" this is no longer a chopper. 210.22.142.82  """,0,0
93d2ed48bbc4296b,"Don't Blame ME 

You know you're wrong, M-Man.  And don't blame me for making you feel stupid - you've GOT to be used to it.  Maybe you thought you could hide it on the internet - anonyminity and all that.  Nope, sorry, that doesn't work.",1,0
ba84a2e144a2361c,"""

 Please do not vandalize pages, as you did with this edit to Che'Nelle. If you continue to do so, you will be blocked from editing.   (Said · Done) """,0,0
04bea1505b5d264e,Hey! The edits I made were legit and were not vandalism! Those are legit player nicknames placed in the format player nicknames are commonly placed in...,0,0
658250f2a841ce8d,Go fuck yourself you lifeless pedant,1,1
f239a587063c0a58,"Inconsistent Notation 

It looks like this page uses  in some places and  in others.",0,0
f6808d9dc47f11d1,"German Sadchenkov 

Russian version?))) look that https://ru.m.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B4%D1%87%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%B8%D1%87",0,0
ec226a4e11c21b25,"""

I just got in trouble from a big fat ass for talking about the accident with my penis and the forklift.  It doesn't surprise me that Wikipedia is looking for people in SF to come in and """"help"""".  Wonder what that means.  What if you're from Provincetown?  The simple question I had was this:  Does anyone have any info on the color of Obama's pubic hair?  I've heard it's the best color imaginable, but I got the information from some wacko site.  Anyone? Anyone?""",1,1
ace34b7db25a861b,"are you retarded? 

how did I attack an editor? Grow a brain, numnut.",1,0
c47f30326974ad5c,"Spot, grow up!  The article is being improved with the new structure.  Please stop your nonsense.",1,0
8df629e419715800,"""

Felisa Rincon de Gautier

No problem, definitely will respect how you had it. Just remember """"Gautier"""" was her husbands name, I mean she was only a Gautier by marriage.""",0,0
0b96d3ed3aa4299b,Added a line. Please take a look.  (talk),0,0
9bb12316aaffdb2d,"""
Apparently no one else thinks the templates are correct there either, because no one has re-added them, even after you asked for comments from other editors.
 Do you think that the cleanup tag is inappropriate? 
Your remark about my behavior being """"transparently puerile"""" is a personal attack, and your refusal to assume good faith on my part is bizarre. It's impossible to work collaboratively with someone who thinks he's never wrong and insults people he disagrees with. I'm sorry if my try at starting a productive discussion with you was fruitless. I'd hoped that we would be able to work collaboratively, because I do agree with most of your edits. It's unfortunate that you can't agree with any of mine.   """,0,0
d9b80f7c48164eba,"Asendoh, you suck. Get lost from Wikipedia. 60.48.183.20",1,1
6350a29ca0b93246,"Cum 

i wanna cum inside ou soo bad. You make me sooo horny. I need to feel your toungue caressing my pussy. Ooooooh god tom i need you soo bad. Oooo ahhhh i'm cumming just thinking of your dick. It's so big. I love squeezing out all the juice. call me:
01914176681.
i need u. me tom! ur so horny from ur good friend adam ) (ur gay ahhahahah) tiddly tom is a faggot name",1,1
afa9cb9695d1fb4c,you are a f@g kill yourself cus nobody likes you,1,1
db3f77435e343dec,"""

If Either way chooses to disregard my request, I will simply delete his post. Just because you have seen some admins make uncivil comments does not mean that you should make uncivil comments, either. I don't dispute that. My problem with this is that mods who are civility warriors stand by while their brethren make uncivil comments. As stated above, this injustice is ridiculous, atrocious, and despicable. Why aren't mods subject to the same rules that govern the """"commoners""""? I've already called people out for the inequality at Simple.   """,0,0
3f3008d23e1a19bf,"I just included that reference, many thanks!",0,0
c7fd46807afcd76a,"But you shall never take me or find my location. I'll die a free rat.

Never to be separated again, until they were no longer conscious of it.

It can't be that he continues his life without me! I gave this sort of life to him! It was my gift! He too must die... must...die... must...",1,0
fac64eb36acf1391,"Go to hell. You won't be laughing after I contact the sysops to revert your vandalism. Have a nice day, you transmisogynist fuck. 2602:304:CFE0:FA09:E036:C835:6DE5:C",1,1
611fa7a4faa774d8,"Please stop. If you continue to move pages to bad titles or before discussions about the title have ended, you will be blocked from editing Wikipedia.",0,0
5befb094adbca66d,"""

 Twinkle twinkle faggot 

User talk:Buck Winston
From Wikipedia, the free encyclopedia
You have been blocked from editing for a period of 31 hours for your disruption caused by edit warring and violation of the three-revert rule at The Amazing Race 21. During a dispute, you should first try to discuss controversial changes and seek consensus. If that proves unsuccessful you are encouraged to seek dispute resolution, and in some cases it may be appropriate to request page protection. If you would like to be unblocked, you may appeal this block by adding the text  below this notice, but you should read the guide to appealing blocks first. Bbb23 (talk) 
I love how two editors can gang up on a third, including being so nasty that one of them draws a block for incivility, and it's me who ends up getting fucked by their bad faith actions. Excellent evidence for the proposition that when you give anyone a little power they'll abuse it. Great decision. Spot fucking on. Buck Winston (talk) 
[edit]Hmm

(Non-administrator observation) I've only taken a cursory look at the article, but it looks like you made a good point - I can only think of a handful of shows to have featured three gay characters in a season, and I'd agree with you that it should definitely be put in that category. Regardless, if you plan on making more edits like this and this, you might find yourself with a block extension. Bbb23's a good administrator, and 3RR's called """"bright-line rule"""" for a reason. And considering that edit-warring blocks are to get users to cool down, if this is how you responded, it looks like he made the right call. — Francophonie&Androphilie;(Je vous invite à me parler) 
[edit]Buck Winston

Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Motherfucker
Ugh""",1,1
8cd53f0520fb3bdc,"You are an arse! 

SHUTUP!",1,0
37be8ca3d80e6484,"Anyhow, they're all based on DuMaurier.",0,0
9f89f6320132c4df,"Please note
Welcome to Wikipedia, but... Wikipedia talk pages are for communications between users. Information about yourself should be on your userpage.",0,0
c26b8b274dc500ab,"""

To Paul B or whomever has taken the responsibility for editting this work. While I admire your dedication to upholding a neutral point of view in this article. I must voice the opinion that you're lack acknowledgment towards the fact that he is/was a controversial figure to Indians is not in-line in general with wikipedia. There are many examples of articles on this website that provide info about controversial issues in a neutral position while usually providing material for and against the issue. I think that that would be the only way to present a truly fair and neutral portrayal of Max Muller. One other consideration for yourself would be what is you consider a mainstream opinion, because I am sure that you are aware of the politics that goes into getting a paper published and the biases that can play for or against it. Finally, your vehement refutation of other sources based on """"who is he?"""" shows your own inability to question and research into ideas contradictory to others. I would recommend that if you are going to portay a neutral article, please do so by giving both sides of the story. Incidentally, I'm not a nationalist and I'm not a member of hindutwa; I am however a person that likes to search for and be presented with all relevant informations whether they are contradictory to my own opinion or not. - Raj""",0,0
992573b52e286930,"TO SITUSH(PAKISTANI  PIG) 

What  is your problem, you bloody muslim pakistani, why the hell are you jealous of HINDUS and SIKHS ???

you born out of shit of a pig just stay away from this article...we don't prefer pakistani muslim pigs touching this pious article.",1,1
2f84489d33bebb84,"January 2008
Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia.",0,0
2632d182094d893c,this book is so boring nad dumb how could any one ever read itIn,1,0
462b7a7640b8a807,"Cougar old, odelay courage cougar! 

You're older than husbends.
Cougar cigar older cougar.",0,0
dfb56494e18f6843,"""

This is the talk page for 
 
Please sign your comments using four tildes (~~~~). Place comments that start a new topic at the bottom of the page and give them ==A Descriptive Header==. If you're new to Wikipedia, please see Welcome to Wikipedia and frequently asked questions. 
Please add new discussions at the bottom of the page.

""",0,0
8feab97bae7d82e8,"Listen Johnuniq, try to understand.
The question is if it´s ok to use your own scientific work in Wikipeida.
The answer is Yes!For example, It will be impossible to incorporate pictures in Wikipedia if you can’t give away your own pictures and include your own work as a reference to the same pictures.
If Johnuniq want to improve the articles and for some reason dosen´t want my report as a reference, Johnuniq must prove it wrong. Then Johnuniq must delete all the information, pictures and theories which I have contributed to in the galling, wear and Stress (mechanics) articles, because they are closely linkt to my research.
Do you Johnuniq really think any researcher can write an scientific article which isn’t based on his or her own knowledge including research?",0,0
1b790cd56d5b7441,"George has been impersonating an administrator for years, how does he manage to get away with it?",0,0
c0b73bd2ebd7bdef,"I have merged George Allen (Cumberland) into this article. He had two articles that needed to be merged, and Allen does not deserve to be principally identified as a college coach, he had a substantial political career.",0,0
f47940b05cadbced,"hi sir
thanks for your interest in my page about Spree software.
i was interested to learn about Spree because it is written in Ruby.
I found the dead-link in Wikipedia and that is why i wrote the new wiki page to help out.
I wrote a one-liner pasted from the Spree website.
But if it is your opinion that it is an ad for them then would you prefer i delete it all or just change it?
Welcome to edit it or delete it but Spree happens to exist.
I am not a Spree user i just like the Ruby programming and Spree seems a change from most shop-software that is usually written in PHP-MySQL.",0,0
4e81c0d6a4f24920,Whats the matter bitch? You don't like to suck cock??,1,1
acd34340262e85ec,"""

Dubious addition
Caltrops are used inside some atomic bombs to center the uranium or plutonium """"pit"""" inside the spherical tamper. The air gap allows the tamper more time to accelerate, which compresses the pit more tightly and leads to more efficient fission.
I find this to be very unlikely  for something as highly-engineered as an atom bomb, I'd think they'd use something purpose-built.  """,0,0
d2b3edb4f2527015,"Picture 

Surely we can get a better picture than that , its too blurred ! What happened to the other that was here the other day ?",0,0
c2c2fab8d184c563,"""

 Why the hell...? 

Why the hell do you erase data from nationwide anthropometric studies (e.g. Iran, Czech republic, Thailand, Dinaric Alps) and fill the table with absolutely worthless """"self-reported"""" values? Why do you do it?!   """,1,0
ae1b1f693e4913b5,"FAGGOTS!  YO FUCKER IT WAS FUCKING HAYES YOU FAGGOT, NOT VITO.  VITO WASNT WITH WWE IN 2004 YOU FUCKING FAG.  FAG, YOU ARENT RIGHT GO FUCKING JUMP OFF A BRIDGE YOU FAG",1,1
a8e132588240f6b1,"Big ass warning type thing: You step to me on my user page, and I reserve the right to tell you to rack off, in any number of ways which may damage your ego.  You act nice and civil here, and I'll do the same.  Note, if you post random unhelpful shit, I will tell you to rack off as well.  Be a jerk at your own risk.",1,1
42782a24475aa76e,"|listas = Murray, Donald Walter Gordon",0,0
1416c913b7df4e9c,"Arichnad|user]] • talk • contribs) 11:48, 3 July 2008",0,0
a5b7da8f38c7bd04,"""
I don't really see a particular problem with it.  The SP has run similar things multiple times before without complaint and simply not responding seems like a reasonable way to opt out. Or simply replying in the requested 75 words """"I prefer to decline to complete the scoring you have requested.""""   

""",0,0
3cb918b15c66b31a,"You are so stupid,aren't you? I just put a thing that is true as Ferrari's Felipe Massa is injured, or is just his imagination?",1,0
a6a99fd69c7ed945,WHY THE FUCK ARE THESE TWO THE SAME? THEY ARE INDIVIDUAL WRITERS WITH DIFFERING CREDITS. SEPERATE IS THE WAY TO GO. NOW. DO IT. NOW.,1,1
8ce9ac8481f174ba,"John Baird page edits 
John Baird is a fucking cunt. So the edits are correct and should not be reverted. Many thanks.

many thanks.",1,1
2ca28c457f9bf854,"fxdh 

http://www.barenakedislam.com/wp-content/uploads/2013/05/LiveLeak-dot-com-e30796813069-husby-kravaller-liten.jpg.resized.jpg

If they look Swedish to you, you're fucking blind.",1,1
fd6de6fbdd218017,What the fuck did you just fucking say about me you little bitch?,1,1
29f621a28e58d5d1,"""

 Wow the typical Liberal God-hater trick # 2 Play the old """"Boo Hoo you were mean to me because you didn't let me walk all over you trick. It don't fly with me Pozer-christian. You know nothing about God except the God of self-love and self-worship. Well little Hitler make sure you have your god-admin block me so the truth will be stopped on Liberalpedia or is that Christaphobipedia.69.14.97.53  """,1,0
2f6eb95db2cd896f,"How long have editors been putting up with the abuse and racist Zionist POV biases of you, Viriditas, Jayjg, Jewbacca, Humus sapiens, IZAK, Lance6Wins, Yoshiah, MathKnight, Gamaliel, Evolver of Borg, Jfdwolff, etc etc etc?  20:15, 22 Dec 2004 (UTC)",0,0
caa3b55d1c87b8c0,The Mix exists. I have it.,0,0
